registro_id,uf,sindicato,categoria,ano,campo,valor_atual,status_atual,origem,fonte,fonte_textual,data_extracao,observacao,opcoes_identificadas,prioridade_revisao,acao_sugerida,decisao_sugerida,decisao_final,valor_revisado,observacao_revisor,revisor,data_revisao
PEND-RJ-SINDITOB,RJ,Sinditob,,,sobreaviso,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de sobreaviso não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-RJ-SINDITOB,RJ,Sinditob,,,jornada,44.0,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA SÉTIMA - JORNADA DE TRABALHO Jornada de Trabalho, Duração e Horário §1- O regime de trabalho dos empregados offshore observará a jornada de 12 horas de trabalho por 12 horas de descanso, na forma da Lei 5.811/72, sendo 14 dias trabalhados por igual período de folga. I- A jornada de trabalho do empregado em embarque eventual e regime misto de trabalho, quando embarcado, será de 12 horas, conforme previsto no parágrafo primeiro desta Cláusula. Jornada Especial e Compensação (4x4) §2- A empresa poderá praticar a jornada de 11 horas diárias de trabalho efetivo, em turno ininterrupto de re…",2026-06-15,Horas diárias não calculadas: regime não identificável,"[""44h/semana""]",média,validar,validar,validar,44.0,,,
PEND-RO-SINTEPES,RO,Sintepes,,,piso_salarial,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-RO-SINTEPES,RO,Sintepes,,,adicional_noturno,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-RO-SINTEPES,RO,Sintepes,,,auxilio_alimentacao,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-RO-SINTEPES,RO,Sintepes,,,plr,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-RO-SINTEPES,RO,Sintepes,,,hora_extra,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-RO-SINTEPES,RO,Sintepes,,,sobreaviso,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-RO-SINTEPES,RO,Sintepes,,,jornada,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-RS-SINAPROSUL-SINAPTEP-HAUS,RS,Sinaprosul - Sinaptep_Haus,,,piso_salarial,44.97,conflito,pdf_cct,PDF da CCT,"CLÁUSULA TERCEIRA - PISOS SALARIAIS Ficam assegurados à categoria profissional os seguintes pisos salariais mensais: Grupo Profissionais Valor R$ Vigência a partir de A Em serviços de limpeza, copa, faxina, office boy e assemelhado 1.412,00 1º/05/2024 B Em funções administrativas: telefonista, recepcionista, auxiliar e 1.719,39 1º/01/2025 assistente administrativo, financeiro, de pessoal e assemelhado C Da área técnica do setor de publicidade: criação, planejamento, 1.960,82 1º/01/2025 mídia, atendimento, produção gráfica e eletrônica, web design, tráfego, arte final ou montagem, coordenação, …",2026-06-15,"Múltiplos valores identificados: 44.97, 51.29, 49.75, 39.58",,alta,revisar_conflito,marcar_conflito,marcar_conflito,44.97,,,
PEND-RS-SINAPROSUL-SINAPTEP-HAUS,RS,Sinaprosul - Sinaptep_Haus,,,adicional_noturno,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de adicional noturno não localizada no PDF,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-RS-SINAPROSUL-SINAPTEP-HAUS,RS,Sinaprosul - Sinaptep_Haus,,,auxilio_alimentacao,27.73,conflito,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA SEGUNDA - VALE-REFEIÇÃO/ALIMENTAÇÃO As empresas que não fornecem refeições no local de trabalho, de forma subsidiada, nos termos do Programa de Alimentação do Trabalhador (PAT) e demais normas aplicáveis, fornecerão aos seus empregados ticket, na forma de vale-refeição ou vale-alimentação, em número correspondente aos dias laborados no mês, no valor unitário de R$ 27,73 (vinte e sete reais e setenta e três centavos), no período de 1º/05/2024 a 31/12/2024, e de R$ 27,87 (vinte e sete reais e oitenta e sete centavos) no período de 1º/01/2025 a 30/04/2025), podendo a empresa desco…",2026-06-15,"Múltiplos valores identificados: 27.73, 27.87",,alta,revisar_conflito,marcar_conflito,marcar_conflito,27.73,,,
PEND-RS-SINAPROSUL-SINAPTEP-HAUS,RS,Sinaprosul - Sinaptep_Haus,,,plr,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de PLR não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-RS-SINAPROSUL-SINAPTEP-HAUS,RS,Sinaprosul - Sinaptep_Haus,,,hora_extra,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA NONA - HORAS EXTRAS As 2 (duas) primeiras horas extraordinárias serão pagas com acréscimo de 50% (cinquenta por cento) e as demais com acréscimo de 75% (setenta e cinco por cento), incidentes sobre o salário contratual. O trabalho em domingos e feriados, assim como nos sábados, quando adotado o regime de compensação, será remunerado com o adicional de 100% (cem por cento). ADICIONAL DE TEMPO DE SERVIÇO",2026-06-15,"Percentuais diferentes para dias úteis, sábados, domingos e feriados",,média,validar,validar,validar,,,,
PEND-RS-SINAPROSUL-SINAPTEP-HAUS,RS,Sinaprosul - Sinaptep_Haus,,,sobreaviso,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de sobreaviso não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-RS-SINAPROSUL-SINAPTEP-HAUS,RS,Sinaprosul - Sinaptep_Haus,,,jornada,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de jornada de trabalho não localizada no PDF,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SC-SISDASPI,SC,sisdaspi,,,piso_salarial,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SC-SISDASPI,SC,sisdaspi,,,adicional_noturno,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SC-SISDASPI,SC,sisdaspi,,,auxilio_alimentacao,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SC-SISDASPI,SC,sisdaspi,,,plr,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SC-SISDASPI,SC,sisdaspi,,,hora_extra,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SC-SISDASPI,SC,sisdaspi,,,sobreaviso,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SC-SISDASPI,SC,sisdaspi,,,jornada,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINAPRO-SPAPTEP-HAUS,SP,Sinapro - Spaptep_Haus,,,piso_salarial,2035.0,conflito,pdf_cct,PDF da CCT,"CLÁUSULA TERCEIRA - PISO SALARIAL Ficam estabelecidos os seguintes pisos salariais a partir de 01/04/2025: PARA AGÊNCIAS/EMPRESAS COM ATÉ 40 EMPREGADOS EM 31/03/2025 (a) São PauloCapital = R$ 2.035,00(dois mil e trinta e cinco reais) por mês; (b) São Paulo – Interior, Litoral e Grande São Paulo = R$ 1.590,00(mil quinhentos e noventa reais) por mês. PARA AGÊNCIAS/EMPRESAS COM MAIS DE 40 EMPREGADOS EM 31/03/2025 (a) São PauloCapital = R$ 2.180,00(dois mil cento e oitenta reais) por mês; (b) São Paulo – Interior, Litoral e Grande São Paulo = R$ 1.600,00(mil e seiscentos reais) por mês. O piso sal…",2026-06-15,"Múltiplos valores identificados: 2035.0, 1590.0, 2180.0, 1600.0",,alta,revisar_conflito,marcar_conflito,marcar_conflito,2035.0,,,
PEND-SP-SINAPRO-SPAPTEP-HAUS,SP,Sinapro - Spaptep_Haus,,,adicional_noturno,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de adicional noturno não localizada no PDF,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINAPRO-SPAPTEP-HAUS,SP,Sinapro - Spaptep_Haus,,,auxilio_alimentacao,43.0,conflito,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA SEXTA - VALE REFEIÇÃO/ VALE ALIMENTAÇÃO A partir de 01/04/2025, fica estabelecido o fornecimento de Vale-Refeição/Alimentação, na mesma proporção dos dias úteis trabalhados, em cada mês, nos valores diários abaixo indicados e de acordo com os seguintes critérios: PARA AGÊNCIAS/EMPRESAS COM ATÉ 40 EMPREGADOS EM 31/03/2025 (a) – Capital=R$ 43,00 (quarenta e três reais) (b) – Interior, Litoral e Grande São Paulo=R$ 26,00 (vinte e seis reais) O fornecimento deste vale-refeição/ alimentação fica limitado para os empregados que ganham até R$ 14.610,00 (quatorze mil seiscentos e dez r…",2026-06-15,"Múltiplos valores identificados: 43.0, 26.0, 14610.0, 46.0, 28.0, 19000.0",,alta,revisar_conflito,marcar_conflito,marcar_conflito,43.0,,,
PEND-SP-SINAPRO-SPAPTEP-HAUS,SP,Sinapro - Spaptep_Haus,,,plr,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de PLR não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINAPRO-SPAPTEP-HAUS,SP,Sinapro - Spaptep_Haus,,,hora_extra,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA QUARTA - HORAS EXTRAORDINÁRIAS As horas extraordinárias serão remuneradas, sempre em dinheiro, com adicional de 100% (cem por cento) calculado sobre o valor da hora normal. Em qualquer hipótese, para serem consideradas extraordinárias, devem ser previamente autorizadas pela empresa, por escrito. PARTICIPAÇÃO NOS LUCROS E/OU RESULTADOS",2026-06-15,,,média,validar,validar,validar,,,,
PEND-SP-SINAPRO-SPAPTEP-HAUS,SP,Sinapro - Spaptep_Haus,,,sobreaviso,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de sobreaviso não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINAPRO-SPAPTEP-HAUS,SP,Sinapro - Spaptep_Haus,,,jornada,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de jornada de trabalho não localizada no PDF,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINDIESP,SP,Sindiesp,,,piso_salarial,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINDIESP,SP,Sindiesp,,,adicional_noturno,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINDIESP,SP,Sindiesp,,,auxilio_alimentacao,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINDIESP,SP,Sindiesp,,,plr,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINDIESP,SP,Sindiesp,,,hora_extra,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINDIESP,SP,Sindiesp,,,sobreaviso,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINDIESP,SP,Sindiesp,,,jornada,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: erro_pdftotext. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto. Extração de PDF falhou: pdf_sem_texto,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINTESP-T-CNICOS-ST-PETROBRAS,SP,Sintesp (técnicos ST Petrobras),,,piso_salarial,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de piso salarial não localizada no PDF,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINTESP-T-CNICOS-ST-PETROBRAS,SP,Sintesp (técnicos ST Petrobras),,,adicional_noturno,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de adicional noturno não localizada no PDF,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINTESP-T-CNICOS-ST-PETROBRAS,SP,Sintesp (técnicos ST Petrobras),,,auxilio_alimentacao,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de auxílio alimentação não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINTESP-T-CNICOS-ST-PETROBRAS,SP,Sintesp (técnicos ST Petrobras),,,plr,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de PLR não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINTESP-T-CNICOS-ST-PETROBRAS,SP,Sintesp (técnicos ST Petrobras),,,hora_extra,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de hora extra não localizada no PDF,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINTESP-T-CNICOS-ST-PETROBRAS,SP,Sintesp (técnicos ST Petrobras),,,sobreaviso,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de sobreaviso não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-SP-SINTESP-T-CNICOS-ST-PETROBRAS,SP,Sintesp (técnicos ST Petrobras),,,jornada,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de jornada de trabalho não localizada no PDF,,alta,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-TO-SINTTEL,TO,Sinttel,,,piso_salarial,1129.78,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA TERCEIRA - PISO SALARIAL Fica convencionado que o piso salarial da categoria será de R$1.129,78 (hum mil, cento e vinte e nove reais e setenta e oito centavos). Parágrafo Único: As EMPRESAS, que porventura já tenham aplicado o reajuste por liberalidade antes ou no período estipulado na presente convenção coletiva de trabalho ficam isentas de qualquer pagamento retroativo. www3.mte.gov.br/sistemas/mediador/Resumo/ResumoVisualizar?NrSolicitacao=MR023975/2021 1/19 25/04/2022 18:40 Mediador - Extrato Convenção Coletiva",2026-06-15,,,média,validar,validar,validar,1129.78,,,
PEND-TO-SINTTEL,TO,Sinttel,,,adicional_noturno,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA TERCEIRA - ADICIONAL NOTURNO A remuneração do trabalho noturno, nos termos da legislação vigente, será acrescida do adicional de 20% (vinte por cento) sobre o valor da hora normal, que equivale a 00.52:30 (cinquenta e dois minutos e trinta segundos). ADICIONAL DE INSALUBRIDADE",2026-06-15,,,média,validar,validar,validar,,,,
PEND-TO-SINTTEL,TO,Sinttel,,,auxilio_alimentacao,,pendente_revisao,nao_identificado_pdf,,,2026-06-15,Cláusula de auxílio alimentação não localizada no PDF,,baixa,buscar_fonte,buscar_fonte,buscar_fonte,,,,
PEND-TO-SINTTEL,TO,Sinttel,,,plr,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA SEXTA - PARTICIPAÇÃO NOS LUCROS (PLR) PROGRAMA DE PARTICIPAÇÃO NOS RESULTADOS (PPR) As EMPRESAS deverão negociar e firmar o ACT do PPR/PLR do exercício 2021 em até 60 (sessenta) dias da assinatura do presente Termo Aditivo à Convenção Coletiva de trabalho, com o SINDICATO. AUXÍLIO ALIMENTAÇÃO",2026-06-15,Cláusula de PLR encontrada; valor/regra específica requer revisão,,média,validar,validar,validar,,,,
PEND-TO-SINTTEL,TO,Sinttel,,,hora_extra,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA DÉCIMA SEGUNDA - HORAS EXTRAORDINÁRIAS As Empresas remunerarão as horas extraordinárias realizadas de segunda-feira a sábado com adicional de 50% (cinquenta por cento). Aos domingos e feriados, o adicional será de 100% (cem por cento). As Empresas manterão as condições mais vantajosas existentes e aplicáveis aos contratos vigentes. ADICIONAL NOTURNO www3.mte.gov.br/sistemas/mediador/Resumo/ResumoVisualizar?NrSolicitacao=MR023975/2021 4/19 25/04/2022 18:40 Mediador - Extrato Convenção Coletiva",2026-06-15,"Percentuais diferentes para dias úteis, sábados, domingos e feriados",,média,validar,validar,validar,,,,
PEND-TO-SINTTEL,TO,Sinttel,,,sobreaviso,,extraido_para_revisao,pdf_cct,PDF da CCT,"CLÁUSULA QUADRAGÉSIMA TERCEIRA - SOBREAVISO Para atender as necessidades dos seus serviços, as Empresas poderão adotar o regime de sobreaviso, remunerando os Trabalhadores envolvidos, à base de 1/3 (um terço) do salário hora, por hora, que ficarem sujeitos a esse regime. Parágrafo Único: O Trabalhador em regime de sobreaviso que vier a ser acionado passará a receber horas extras a partir deste momento e enquanto estiver trabalhando, conforme cláusula deste acordo que dispõe sobre o pagamento de horas extras. OUTRAS DISPOSIÇÕES SOBRE JORNADA",2026-06-15,,,média,validar,validar,validar,,,,
